Bedroom AbvGr,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,BsmtExposureEnc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Central Air_Y,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior1stEnc,Exterior2Enc,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_None,Fireplace Qu_Po,Fireplace Qu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Area,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Yr Blt,GarageQualEnc,GarageTypeEnc,Gr Liv Area,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Id,Kitchen AbvGr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Lot Area,Lot Frontage,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Low Qual Fin SF,MS SubClass,MSzoningEnc,Mas Vnr Area,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,PID,PavedDriveEnc,SalePrice,SaleTypeEnc,TotRms AbvGrd,Total Bsmt SF,TotalBath,TotalPorch,TotalSF,Year Built,Year Remod/Add
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,0,1,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,432.0,0,0,0,2007.0,1.0,0.0,1412,0,0,0,0,1738,1,0,1,0,0,8499,73.0,0,0,0,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,528222050,1.0,11.963567869487337,0.0,6,616.0,2.5,36,2028.0,2006,2007
6,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,576.0,0,0,1,1987.0,1.0,0.0,1728,0,0,0,1,1196,2,0,0,0,1,11072,72.0,0,0,0,0,90,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534225110,1.0,11.884489021402711,1.0,10,1728.0,2.0,0,3456.0,1965,1965
2,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,662.0,0,1,0,2007.0,1.0,1.0,1290,0,0,0,0,828,1,0,1,0,0,6762,64.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,906380210,1.0,12.206072645530174,1.0,6,1282.0,3.0,168,2572.0,2007,2007
2,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0,1,0,0,0,2,0,1,0,0,0,878.0,0,0,0,2005.0,1.0,1.0,2046,0,0,0,0,1694,1,0,0,0,0,15431,105.0,0,0,1,0,20,1.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,528106110,1.0,13.017002861746503,1.0,7,1994.0,3.5,428,4040.0,2005,2006
4,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,624.0,0,1,0,1974.0,1.0,1.0,2614,0,0,0,1,1192,1,0,0,0,1,10800,90.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,534177180,1.0,12.388394202324129,1.0,9,1522.0,2.5,281,4136.0,1974,1997
4,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,610.0,0,1,0,2004.0,1.0,1.0,2466,0,0,0,0,1806,1,0,1,0,0,11143,102.0,0,0,0,0,60,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,528482090,1.0,12.736700896592344,1.0,8,1580.0,3.0,373,4046.0,2004,2005
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,610.0,0,0,0,2007.0,1.0,1.0,1466,0,0,0,0,962,1,0,1,0,0,8925,73.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,916386140,1.0,12.211060187041213,1.0,7,1466.0,2.0,118,2932.0,2007,2007
3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,440.0,0,0,1,1975.0,1.0,1.0,969,0,0,0,1,2142,1,0,0,0,1,10356,120.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,907203110,1.0,11.711776323715394,1.0,5,969.0,1.5,0,1938.0,1975,1975
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,663.0,0,0,0,1978.0,1.0,1.0,1664,0,0,0,1,1648,1,0,1,0,0,12299,93.0,0,0,1,0,20,1.0,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,527302090,1.0,12.269047444691562,1.0,7,1529.0,3.0,0,3193.0,1978,1985
2,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,550.0,0,0,1,1967.0,0.0,1.0,1691,0,0,0,1,618,1,0,0,0,1,9900,90.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,534475250,1.0,12.072541252905651,1.0,5,1680.0,2.0,327,3371.0,1967,1967
2,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,628.0,0,1,0,2007.0,1.0,1.0,1208,0,0,0,0,2108,1,0,1,0,0,6762,64.0,0,0,1,0,20,1.0,108.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,906380200,1.0,12.182804018590819,0.0,6,1208.0,3.0,159,2416.0,2007,2007
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,668.0,0,0,0,1984.0,1.0,1.0,1052,0,0,0,1,772,1,0,0,0,1,11625,75.0,0,0,1,0,20,1.0,172.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,905103070,1.0,11.639558115903595,1.0,6,1052.0,1.5,215,2104.0,1967,1967
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,312.0,0,0,1,1939.0,1.0,0.0,1577,0,1,0,0,2672,1,1,0,0,0,6435,65.0,0,0,1,0,50,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,903202120,1.0,11.850825253582627,1.0,6,972.0,1.0,0,2549.0,1939,1950
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,294.0,0,0,1,1968.0,1.0,1.0,909,0,0,0,1,2492,1,0,0,0,1,8450,65.0,0,0,1,0,20,1.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,532376180,1.0,11.661345470088502,0.0,5,882.0,1.0,155,1791.0,1968,1968
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,682.0,0,0,0,2005.0,1.0,1.0,1838,0,0,0,0,2903,1,0,0,0,0,11577,88.0,0,0,1,0,20,1.0,382.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,921205050,1.0,12.793581494067123,0.0,9,1838.0,3.0,386,3676.0,2005,2006
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,317.0,0,0,1,1977.0,1.0,1.0,1388,0,0,0,1,2783,1,0,0,0,1,8340,50.0,0,0,0,0,60,1.0,62.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,907201160,1.0,11.967180737247824,1.0,6,675.0,1.5,442,2063.0,1977,1977
2,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,3,1,0,0,0,0,303.0,0,0,0,1955.0,1.0,1.0,1867,0,0,0,0,786,1,0,0,0,1,10708,82.5,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,905401100,1.0,12.154779351142624,0.0,7,1617.0,2.0,618,3484.0,1955,1993
2,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,440.0,0,0,1,1965.0,1.0,0.0,1301,0,0,0,1,740,1,1,0,0,0,6911,60.0,0,0,1,0,30,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,903230100,1.0,11.512925464970229,1.0,5,1145.0,1.0,0,2446.0,1924,1950
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,2,1,0,0,0,0,461.0,0,1,0,1964.0,1.0,1.0,1251,0,0,0,1,2546,1,0,0,0,1,8800,80.0,0,0,1,0,20,1.0,425.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,534403280,1.0,11.982929094215963,1.0,6,1251.0,2.0,116,2502.0,1964,1964
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,577.0,0,1,0,2002.0,1.0,1.0,1444,0,0,0,0,851,1,0,1,0,0,10739,65.0,0,0,0,0,20,1.0,68.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,907194160,1.0,12.220961258023925,1.0,6,1431.0,3.0,184,2875.0,2002,2001
4,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,750.0,0,1,0,1990.0,0.0,1.0,2810,0,0,0,0,1833,1,0,1,0,0,9572,88.5,0,0,0,0,60,1.0,336.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,533120030,1.0,12.618182296357007,1.0,9,1453.0,2.5,500,4263.0,1990,1990
2,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,264.0,0,1,0,1980.0,1.0,1.0,923,0,0,0,1,76,1,0,0,0,1,8012,50.0,0,0,1,0,120,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,531451110,1.0,11.870599909242044,1.0,5,923.0,2.0,80,1846.0,1980,1980
4,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,683.0,0,0,0,1998.0,1.0,0.0,2452,0,0,0,0,2151,1,0,1,0,0,16226,66.0,0,1,0,0,60,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,907270040,1.0,12.495003937382387,1.0,9,1028.0,2.5,258,3480.0,1998,1999
2,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,530.0,0,0,1,1964.0,1.0,0.0,1224,0,0,0,1,1880,2,0,0,0,1,10899,72.0,0,0,0,0,90,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,534252070,1.0,11.542484267211773,1.0,8,0.0,2.0,0,1224.0,1964,1964
2,0,0,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,405.0,0,0,0,1998.0,1.0,1.0,1337,0,0,0,0,2907,1,0,0,0,1,4500,32.0,0,0,1,0,120,0.0,443.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,923203100,1.0,11.941455846009388,1.0,5,1237.0,3.0,199,2574.0,1998,1998
3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,1,0,0,0,0,611.0,0,0,0,1975.0,1.0,0.0,1701,0,0,0,1,1831,1,0,0,0,1,16647,70.0,0,0,0,0,85,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,532479120,1.0,12.049418835484797,1.0,6,1390.0,3.0,0,3091.0,1975,1981
4,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,288.0,0,0,1,1924.0,0.0,1.0,1669,0,0,0,1,2836,1,0,0,0,1,8707,62.0,0,0,1,0,50,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,908227030,1.0,11.580584113444043,1.0,9,1093.0,1.5,56,2762.0,1924,1950
3,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,288.0,0,0,1,1968.0,1.0,1.0,952,0,1,0,0,1955,1,0,0,0,1,8300,66.0,0,0,0,0,20,1.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,535403030,1.0,11.763684183317412,1.0,5,952.0,2.0,0,1904.0,1968,1968
2,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,308.0,0,0,1,1957.0,1.0,1.0,922,0,0,0,1,1926,1,0,0,0,1,9770,72.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535179120,1.0,11.661345470088502,1.0,5,922.0,2.0,34,1844.0,1957,1957
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,484.0,0,1,0,1977.0,1.0,1.0,1126,1,0,0,0,2924,1,0,0,0,1,17400,80.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,923250060,0.0,11.982929094215963,1.0,5,1126.0,3.0,336,2252.0,1977,1977
2,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,506.0,0,1,0,1992.0,1.0,1.0,1280,0,0,0,0,1003,1,0,1,0,0,5070,39.0,0,0,0,0,120,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,527145090,1.0,12.100712129872347,1.0,5,1280.0,2.0,226,2560.0,1992,1992
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,368.0,0,1,0,1970.0,1.0,1.0,914,0,0,0,0,1667,1,0,0,0,0,7920,66.0,0,0,1,0,20,1.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,527404050,1.0,11.79810440720389,1.0,5,914.0,1.0,120,1828.0,1970,2002
2,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,784.0,0,0,0,1997.0,1.0,1.0,1368,0,1,0,0,2905,2,0,0,0,1,7020,78.0,0,0,1,0,90,0.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,923202025,1.0,12.2783933071098,1.0,8,1288.0,4.0,48,2656.0,1997,1997
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,2,1,0,0,0,0,213.0,0,0,1,1942.0,1.0,1.0,1494,1,0,0,0,921,1,0,1,0,0,7500,64.0,0,0,0,0,70,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,909276110,0.0,12.086725887897607,1.0,7,771.0,1.0,224,2265.0,1942,1950
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,484.0,0,0,0,2006.0,1.0,1.0,1534,0,1,0,0,1780,1,0,1,0,0,10612,76.0,0,0,1,0,20,1.0,248.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,528431030,1.0,12.2783933071098,1.0,7,1524.0,2.0,214,3058.0,2006,2006
3,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,250.0,0,0,1,1938.0,0.0,0.0,1582,0,0,0,1,746,1,0,0,0,1,6120,51.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,903234220,1.0,11.918390573078392,1.0,6,952.0,2.0,373,2534.0,1938,1950
5,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,0,1,0,0,0,594.0,0,0,1,1990.0,1.0,1.0,3222,0,1,0,0,254,1,0,1,0,0,12376,90.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,906402200,1.0,12.676076274775909,1.0,11,1673.0,4.0,367,4895.0,1990,1990
3,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,472.0,0,1,0,1964.0,1.0,1.0,1516,0,0,0,1,606,1,0,0,0,1,10004,100.0,0,0,1,0,20,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,534400050,1.0,12.025749091398891,1.0,6,1516.0,1.5,152,3032.0,1964,1964
2,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,1,1,0,0,1,0,0,260.0,0,0,1,1939.0,1.0,0.0,1032,0,0,0,1,2703,1,0,0,0,1,8250,55.0,0,0,1,0,30,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,904301410,1.0,11.736069016284437,1.0,6,0.0,1.0,121,1032.0,1935,1950
5,1,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1588,0,1,0,0,1306,1,0,0,0,1,12205,103.0,0,0,1,0,20,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,902207120,0.0,11.082142548877775,1.0,6,448.0,2.0,0,2036.0,1949,1992
3,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,440.0,0,0,0,2007.0,1.0,1.0,1316,0,0,0,0,2102,1,0,1,0,0,11175,103.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,906380010,1.0,12.206777397134413,0.0,6,1316.0,2.0,20,2632.0,2007,2007
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,480.0,0,0,1,2007.0,1.0,1.0,1528,0,0,0,0,1784,1,0,1,0,0,9965,85.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,528435010,1.0,12.371061522195516,0.0,6,1528.0,4.0,228,3056.0,2007,2007
5,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,576.0,0,0,1,1998.0,1.0,0.0,2168,0,0,0,0,941,1,0,1,0,0,8660,50.0,0,0,1,312,70,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,910204050,1.0,11.719939634354555,1.0,11,760.0,2.0,705,2616.0,1900,1993
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,288.0,0,0,1,1951.0,1.0,0.0,1422,0,0,0,1,2699,1,0,0,0,1,12375,82.0,0,0,1,0,50,1.0,41.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,904100030,1.0,11.831379196088763,1.0,7,806.0,2.0,0,2228.0,1951,1951
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,0,1,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0.0,0.0,0.0,990,0,0,0,0,2127,1,0,0,0,1,8070,60.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,907135180,1.0,11.724805824005728,1.0,5,990.0,2.0,0,1980.0,1994,1995
3,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,440.0,0,1,0,1965.0,1.0,1.0,1324,0,0,0,0,2607,1,0,0,0,1,8658,84.0,0,0,1,0,20,1.0,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,535401140,1.0,11.982929094215963,1.0,6,1088.0,2.0,138,2412.0,1965,1965
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,0,1,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,463.0,0,1,0,2000.0,1.0,1.0,1690,0,0,0,0,1754,1,0,0,0,1,8063,63.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,528275035,1.0,12.106252310247962,1.0,7,924.0,2.5,148,2614.0,2000,2000
2,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,720.0,0,1,0,1963.0,1.0,0.0,825,0,0,0,1,1367,1,0,0,0,1,8235,49.0,0,0,0,0,20,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,903475020,1.0,11.736069016284437,1.0,4,825.0,2.0,190,1650.0,1955,1995
4,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,441.0,0,0,1,1968.0,1.0,1.0,1556,0,0,0,0,580,1,0,0,0,1,11700,78.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,534125080,1.0,11.944707881395766,1.0,8,727.0,1.5,0,2283.0,1968,1968
3,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,616.0,0,0,0,1993.0,1.0,1.0,1797,0,0,0,0,341,1,0,1,0,0,12961,74.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,924152030,1.0,12.35017298950393,1.0,7,1152.0,3.5,474,2949.0,1993,1994
3,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,304.0,0,0,1,1968.0,1.0,1.0,1056,0,0,0,0,26,1,0,0,0,1,8450,65.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,527403020,1.0,11.863582336583399,1.0,6,1056.0,2.0,269,2112.0,1968,1968
4,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,840.0,0,0,1,1993.0,0.0,0.0,3608,0,0,0,0,2667,1,0,0,0,0,22950,90.0,1,0,0,572,75,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,902400110,1.0,13.071070083016778,1.0,12,1107.0,2.5,670,4143.0,1892,1993
2,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,495.0,0,0,0,2005.0,1.0,1.0,1778,0,0,0,0,2884,1,0,0,0,0,5748,41.0,0,0,0,0,120,0.0,473.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,911370430,1.0,12.834681304952548,0.0,5,1573.0,4.0,329,3351.0,2005,2006
